paper_id,date,year,phase_1931plus,explicit_she_title,women_implicit,education_topic,editorial,female_creator,headline_len,sentiment_score,sentiment_label,cluster_id
晨报,1928-05-08,1928,0,0,0,0,0,0,9,0.7792689182453653,positive,
晨报,1928-05-09,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-09,1928,0,0,0,0,0,0,8,0.8639909066231456,positive,
晨报,1928-05-09,1928,0,0,0,0,0,0,9,0.7540503794640623,positive,
晨报,1928-05-09,1928,0,0,0,0,0,0,5,0.8549390909694854,positive,
晨报,1928-05-10,1928,0,0,0,0,0,0,13,0.9869132068827425,positive,
晨报,1928-05-10,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-10,1928,0,0,0,0,0,0,8,0.8937914523349939,positive,
晨报,1928-05-10,1928,0,0,0,0,0,0,5,0.8478435740711909,positive,
晨报,1928-05-10,1928,0,0,0,0,0,0,9,0.743500551852729,positive,
新苗,1928-05-11,1928,0,0,0,0,0,0,6,0.563976373052908,positive,
晨报,1928-05-11,1928,0,0,0,0,0,0,8,0.35939699383283286,negative,
晨报,1928-05-11,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-11,1928,0,0,0,0,0,0,6,0.46108190419828743,neutral,
晨报,1928-05-11,1928,0,0,0,0,0,0,5,0.8999999999999999,positive,
晨报,1928-05-11,1928,0,0,0,0,0,0,9,0.677762203855616,positive,
晨报,1928-05-12,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-12,1928,0,0,0,0,0,0,9,0.6614724066196813,positive,
晨报,1928-05-12,1928,0,0,0,0,0,0,7,0.8618082075675638,positive,
晨报,1928-05-12,1928,0,0,0,0,0,0,5,0.8851698209565513,positive,
晨报,1928-05-12,1928,0,0,0,0,0,0,9,0.6140396427510498,positive,
晨报,1928-05-13,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-13,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-13,1928,0,0,0,0,0,0,10,0.9231728441382236,positive,
晨报,1928-05-13,1928,0,0,0,0,0,0,9,0.42179339431661,negative,
晨报,1928-05-13,1928,0,0,0,0,0,0,7,0.8432399654543752,positive,
晨报,1928-05-13,1928,0,0,0,0,0,0,8,0.9598097139115167,positive,
晨报,1928-05-14,1928,0,0,0,0,0,0,8,0.6962303888832702,positive,
晨报,1928-05-14,1928,0,0,0,0,0,0,8,0.7618441661465398,positive,
晨报,1928-05-14,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-14,1928,0,0,0,0,0,0,4,0.5881542466895634,positive,
晨报,1928-05-14,1928,0,0,0,0,0,0,5,0.5,neutral,
晨报,1928-05-14,1928,0,0,0,0,0,0,6,0.12536763572378629,negative,
晨报,1928-05-14,1928,0,0,0,0,0,0,10,0.4553813754728889,neutral,
晨报,1928-05-15,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-15,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-15,1928,0,0,0,0,0,0,8,0.8006136853071897,positive,
晨报,1928-05-15,1928,0,0,0,0,0,0,11,0.4992486932043503,neutral,
晨报,1928-05-15,1928,0,0,0,0,0,0,5,0.4613523955195139,neutral,
晨报,1928-05-15,1928,0,0,0,0,0,0,10,0.6257897526343204,positive,
晨报,1928-05-16,1928,0,0,0,0,0,0,8,0.3897255133538827,negative,
晨报,1928-05-16,1928,0,0,0,0,0,0,5,0.677128039906661,positive,
晨报,1928-05-16,1928,0,0,0,0,0,0,11,0.5955195892233189,positive,
湖南国民日报,1928-05-16,1928,0,0,0,0,0,0,4,0.517274472168906,neutral,
湖南国民日报,1928-05-16,1928,0,0,0,0,0,0,6,0.9650150728819433,positive,
晨报,1928-05-16,1928,0,0,0,0,0,0,10,0.9304510210343794,positive,
晨报,1928-05-16,1928,0,0,0,0,0,0,5,0.41336891252587116,negative,
湖南国民日报,1928-05-16,1928,0,0,1,0,0,0,13,0.5097138112529819,neutral,
湖南国民日报,1928-05-16,1928,0,0,0,0,0,0,5,0.9088189324742568,positive,
晨报,1928-05-17,1928,0,0,0,0,0,0,8,0.7145913166197022,positive,
晨报,1928-05-17,1928,0,0,0,0,0,0,7,0.9859889749520785,positive,
晨报,1928-05-17,1928,0,0,0,0,0,0,10,0.700707439575625,positive,
晨报,1928-05-18,1928,0,0,0,0,0,0,8,0.7884489408294467,positive,
晨报,1928-05-18,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-18,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-18,1928,0,0,0,0,0,0,9,0.9358551334143568,positive,
晨报,1928-05-18,1928,0,0,0,0,0,0,5,0.8106959335931166,positive,
晨报,1928-05-19,1928,0,0,0,0,0,0,8,0.8607644289185715,positive,
晨报,1928-05-19,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-19,1928,0,0,0,0,0,0,10,0.9962703982919106,positive,
晨报,1928-05-19,1928,0,0,0,0,0,0,10,0.699737132412878,positive,
晨报,1928-05-20,1928,0,0,0,0,0,0,8,0.8429806572188048,positive,
晨报,1928-05-20,1928,0,0,0,0,0,0,9,0.5677566043807936,positive,
晨报,1928-05-20,1928,0,0,0,0,0,0,8,0.9497646317362007,positive,
晨报,1928-05-20,1928,0,0,0,0,0,0,7,0.8430039845012818,positive,
晨报,1928-05-20,1928,0,0,0,0,0,0,9,0.42179339431661,negative,
晨报,1928-05-21,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-21,1928,0,0,0,0,0,0,6,0.7085923308003611,positive,
晨报,1928-05-21,1928,0,0,0,0,0,0,7,0.3126337166956017,negative,
晨报,1928-05-21,1928,0,1,0,0,0,0,10,0.7291666666666666,positive,
晨报,1928-05-22,1928,0,0,0,0,0,0,8,0.78646530365521,positive,
晨报,1928-05-22,1928,0,0,0,0,0,0,8,0.6625727984863822,positive,
晨报,1928-05-22,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-22,1928,0,0,0,0,0,0,8,0.3240513315600819,negative,
晨报,1928-05-22,1928,0,0,0,0,0,0,2,0.43333333333333346,negative,
晨报,1928-05-22,1928,0,1,0,0,0,0,10,0.6975164724842184,positive,
晨报,1928-05-23,1928,0,0,0,0,0,0,12,0.48844961845305457,neutral,
晨报,1928-05-23,1928,0,0,0,0,0,0,9,0.7997278253968371,positive,
晨报,1928-05-23,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-23,1928,0,0,0,0,0,0,8,0.421874597530976,negative,
晨报,1928-05-23,1928,0,1,0,0,0,0,10,0.6548309916052069,positive,
晨报,1928-05-23,1928,0,0,0,0,0,0,2,0.43333333333333346,negative,
晨报,1928-05-23,1928,0,0,0,0,0,0,4,0.7844986558018212,positive,
晨报,1928-05-24,1928,0,0,0,0,0,0,12,0.48844961845305457,neutral,
晨报,1928-05-24,1928,0,0,0,0,0,0,8,0.7353110427338237,positive,
晨报,1928-05-24,1928,0,0,0,0,0,0,8,0.7353110427338237,positive,
晨报,1928-05-24,1928,0,0,0,0,0,0,2,0.43333333333333346,negative,
晨报,1928-05-24,1928,0,1,0,0,0,0,10,0.7687144086213178,positive,
晨报,1928-05-25,1928,0,0,0,0,0,0,8,0.6272950622563056,positive,
晨报,1928-05-25,1928,0,0,0,0,0,0,8,0.421874597530976,negative,
晨报,1928-05-25,1928,0,0,0,0,0,0,5,0.38396500751579477,negative,
晨报,1928-05-26,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-26,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-26,1928,0,0,1,0,0,0,8,0.9741355276860505,positive,
晨报,1928-05-26,1928,0,0,0,0,0,0,5,0.34804318881202345,negative,
晨报,1928-05-27,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-27,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-27,1928,0,0,0,0,0,0,12,0.41841988323593227,negative,
晨报,1928-05-27,1928,0,0,0,0,0,0,8,0.8876752915215691,positive,
晨报,1928-05-27,1928,0,0,0,0,0,0,8,0.9497646317362007,positive,
晨报,1928-05-27,1928,0,0,0,0,0,0,7,0.8990581950716177,positive,
晨报,1928-05-27,1928,0,0,0,0,0,0,9,0.42179339431661,negative,
晨报,1928-05-28,1928,0,0,0,0,0,0,9,0.8039096627042209,positive,
晨报,1928-05-28,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-28,1928,0,0,0,0,0,0,9,0.840103494842511,positive,
晨报,1928-05-28,1928,0,0,0,0,0,0,4,0.20073368518439216,negative,
晨报,1928-05-28,1928,0,0,0,0,0,0,14,0.9929756363103494,positive,
晨报,1928-05-28,1928,0,0,0,0,0,0,5,0.3051679137226204,negative,
晨报,1928-05-29,1928,0,0,0,0,0,0,8,0.35939699383283286,negative,
晨报,1928-05-29,1928,0,0,0,0,0,0,9,0.6721053517884142,positive,
晨报,1928-05-29,1928,0,0,0,0,0,0,14,0.9918084113340305,positive,
晨报,1928-05-29,1928,0,0,0,0,0,0,5,0.4348512867645311,negative,
晨报,1928-05-30,1928,0,0,0,0,0,0,9,0.9360685395778249,positive,
晨报,1928-05-30,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-05-30,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-30,1928,0,0,0,0,0,0,7,0.25082606029390697,negative,
晨报,1928-05-30,1928,0,0,0,0,0,0,14,0.9900606619190401,positive,
晨报,1928-05-30,1928,0,0,0,0,0,0,5,0.4170649684391474,negative,
晨报,1928-05-31,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-05-31,1928,0,0,0,0,0,0,14,0.9943023585653353,positive,
晨报,1928-05-31,1928,0,0,0,0,0,0,5,0.4166312738591885,negative,
晨报,1928-05-31,1928,0,0,0,0,0,0,2,0.715005137221825,positive,
晨报,1928-06-01,1928,0,0,0,0,0,0,10,0.977698822551014,positive,
晨报,1928-06-01,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-06-01,1928,0,0,0,0,0,0,9,0.854157258161159,positive,
晨报,1928-06-01,1928,0,0,0,0,0,0,5,0.5,neutral,
晨报,1928-06-02,1928,0,0,0,0,0,0,10,0.9485238033143814,positive,
晨报,1928-06-02,1928,0,0,0,0,0,0,8,0.8706732178454483,positive,
晨报,1928-06-02,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-06-02,1928,0,0,0,0,0,0,9,0.7149483301832824,positive,
晨报,1928-06-02,1928,0,0,0,0,0,0,7,0.8777540210485938,positive,
晨报,1928-06-02,1928,0,0,0,0,0,0,5,0.4613523955195139,neutral,
晨报,1928-06-03,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-06-03,1928,0,0,0,0,0,0,8,0.7242513503460324,positive,
晨报,1928-06-03,1928,0,0,0,0,0,0,8,0.8712787513131022,positive,
晨报,1928-06-03,1928,0,0,0,0,0,0,8,0.8712787513131022,positive,
晨报,1928-06-03,1928,0,0,0,0,0,0,8,0.9895322451306339,positive,
晨报,1928-06-04,1928,0,0,0,0,0,0,8,0.6272950622563073,positive,
晨报,1928-06-04,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-06-04,1928,0,0,0,0,0,0,5,0.41336891252587116,negative,
晨报,1928-06-04,1928,0,0,0,0,0,0,12,0.8312406549426243,positive,
晨报,1928-06-04,1928,0,0,0,0,0,0,5,0.251334207622696,negative,
晨报,1928-06-04,1928,0,0,0,0,0,0,5,0.5,neutral,
晨报,1928-06-05,1928,0,0,0,0,0,0,9,0.7454402135413563,positive,
晨报,1928-06-05,1928,0,0,0,0,0,0,8,0.7194108042898456,positive,
晨报,1928-06-05,1928,0,0,0,0,0,0,9,0.5677566043807953,positive,
晨报,1928-06-05,1928,0,0,0,0,0,0,8,0.7840603646414053,positive,
晨报,1928-06-05,1928,0,0,0,0,0,0,5,0.55247296309824,positive,
晨报,1928-06-05,1928,0,0,0,0,0,0,5,0.4613523955195139,neutral,
京报,1928-06-14,1928,0,0,0,0,0,0,10,0.007285748450530871,negative,
明星报,1928-07-20,1928,0,0,0,0,0,0,7,0.8506567401426072,positive,
明星报,1928-07-20,1928,0,0,0,0,0,0,2,0.5,neutral,
明星报,1928-07-20,1928,0,0,0,0,0,0,5,0.34913701849658973,negative,
明星报,1928-07-20,1928,0,0,0,0,0,0,6,0.7321341929614661,positive,
农林报,1928-08-20,1928,0,0,0,0,0,0,11,0.07871568063723922,negative,
皖江日报,1928-12-07,1928,0,0,0,0,0,0,3,0.5788136683798418,positive,
京报,1929-01-21,1929,0,0,0,0,0,0,2,0.7499999999999999,positive,
湖南国民日报,1929-02-05,1929,0,0,0,0,0,0,5,0.8182313426953005,positive,
湖南国民日报,1929-02-06,1929,0,0,0,0,0,0,11,0.9811747942353313,positive,
湖南国民日报,1929-02-11,1929,0,0,0,0,0,0,7,0.9533268545275515,positive,
湖南国民日报,1929-02-13,1929,0,0,0,0,0,0,13,0.9698954498992669,positive,
湖南国民日报,1929-02-18,1929,0,0,0,0,0,0,16,0.9496925393751885,positive,
湖南国民日报,1929-02-19,1929,0,0,0,0,0,0,17,0.9120238434429727,positive,
农林报,1929-02-20,1929,0,0,0,0,0,0,3,0.5,neutral,
京报,1929-03-01,1929,0,0,0,0,0,0,5,0.6995074960132863,positive,
溧阳党声,1929-03-20,1929,0,0,0,0,0,0,9,0.9009859464087986,positive,
镜报(汉口),1929-04-01,1929,0,0,0,0,0,0,5,0.8622524272074961,positive,
汉口中西报,1929-04-12,1929,0,0,0,1,0,0,8,0.03896097717388791,negative,
汉口中西报,1929-04-12,1929,0,0,0,0,0,0,7,0.3106074896380352,negative,
京报,1929-04-30,1929,0,0,0,0,0,0,5,0.46608327748407785,neutral,
京报,1929-06-21,1929,0,1,0,0,0,0,6,0.03893760250750078,negative,
北平民报,1929-08-02,1929,0,0,0,0,0,0,6,0.4100223798620256,negative,
北平民报,1929-08-08,1929,0,0,0,0,0,0,6,0.9510268463724134,positive,
京报,1929-08-10,1929,0,1,0,0,0,0,15,0.9902480918824065,positive,
北平民报,1929-08-14,1929,0,0,0,0,0,0,7,0.812847646691797,positive,
北平民报,1929-08-16,1929,0,0,0,0,0,0,6,0.04669295370641868,negative,
北平民报,1929-08-17,1929,0,0,0,0,0,0,6,0.5288098703901709,neutral,
京报,1929-08-17,1929,0,0,0,0,0,0,5,0.9827809447173887,positive,
江南晚报,1929-08-28,1929,0,0,0,0,0,0,2,0.5,neutral,
江南晚报,1929-08-30,1929,0,0,0,0,0,0,2,0.5,neutral,
北平民报,1929-08-30,1929,0,0,0,0,0,0,6,0.8116645345870911,positive,
江南晚报,1929-08-31,1929,0,0,0,0,0,0,2,0.8333333333333333,positive,
北平民报,1929-09-02,1929,0,0,0,0,0,0,7,0.10843357540888665,negative,
北平民报,1929-09-04,1929,0,0,0,0,0,0,8,0.7179846491613686,positive,
北平民报,1929-09-05,1929,0,0,0,0,0,0,6,0.837364772804916,positive,
北平民报,1929-09-08,1929,0,0,0,0,0,0,9,0.033998477553365714,negative,
北平民报,1929-09-14,1929,0,1,0,0,0,0,3,0.44130507252319073,negative,
京报,1929-09-16,1929,0,0,0,0,0,0,9,0.2782758070728528,negative,
江南晚报,1929-09-18,1929,0,0,0,0,0,0,5,0.8636042384313285,positive,
江南晚报,1929-09-18,1929,0,0,0,0,0,0,6,0.9518598155575546,positive,
江南晚报,1929-09-18,1929,0,0,1,0,0,0,9,0.5852846596946824,positive,
江南晚报,1929-09-19,1929,0,0,0,0,0,0,6,0.9518598155575546,positive,
北平民报,1929-09-21,1929,0,0,0,0,0,0,7,0.5991722499625897,positive,
江南晚报,1929-09-22,1929,0,0,0,0,0,0,2,0.5,neutral,
江南晚报,1929-09-23,1929,0,1,0,0,0,0,7,0.7613150545734538,positive,
江南晚报,1929-09-23,1929,0,0,0,1,0,0,6,0.8987703188028935,positive,
江南晚报,1929-09-25,1929,0,0,0,0,0,0,6,0.8991522246478523,positive,
江南晚报,1929-09-27,1929,0,0,0,0,0,0,6,0.37280311606077243,negative,
江南晚报,1929-09-28,1929,0,0,0,0,0,0,13,0.3037006717203097,negative,
北平民报,1929-10-02,1929,0,0,0,0,0,0,7,0.5699892554045645,positive,
北平民报,1929-10-05,1929,0,0,0,0,0,0,7,0.44767845850986676,negative,
北平民报,1929-10-14,1929,0,0,0,0,0,0,6,0.15258541937922643,negative,
北平民报,1929-10-18,1929,0,0,1,0,0,0,5,0.41595038566150766,negative,
北平民报,1929-10-24,1929,0,1,0,0,0,0,7,0.6140799367387227,positive,
善有善报,1929-10-25,1929,0,0,0,0,0,0,7,0.4296932403033493,negative,
善有善报,1929-10-25,1929,0,0,0,0,0,0,7,0.4296932403033493,negative,
善有善报,1929-10-25,1929,0,0,0,0,0,0,5,0.6550131438412304,positive,
善有善报,1929-10-25,1929,0,0,0,0,0,0,22,0.5637067549592141,positive,
善有善报,1929-10-25,1929,0,0,0,0,0,0,9,0.4898399359603751,neutral,
善有善报,1929-10-25,1929,0,0,0,0,0,0,22,0.5637067549592141,positive,
善有善报,1929-10-25,1929,0,0,0,0,0,0,5,0.6550131438412304,positive,
北平民报,1929-10-25,1929,0,0,0,0,0,0,7,0.11819048949597943,negative,
善有善报,1929-10-29,1929,0,0,0,0,0,0,5,0.8344949600057685,positive,
善有善报,1929-11-02,1929,0,0,0,0,0,0,9,0.310914116753059,negative,
善有善报,1929-11-02,1929,0,0,0,0,0,0,9,0.4512688709568654,neutral,
江南晚报,1929-11-05,1929,0,0,0,0,0,0,7,0.6346499032107573,positive,
善有善报,1929-11-05,1929,0,0,0,0,0,0,12,0.5622866248039892,positive,
江南晚报,1929-11-06,1929,0,0,0,0,0,0,10,0.6966432691171522,positive,
善有善报,1929-11-08,1929,0,0,0,0,0,0,12,0.6923589121687783,positive,
善有善报,1929-11-08,1929,0,0,0,0,0,0,7,0.7124340845581808,positive,
江南晚报,1929-11-09,1929,0,0,1,0,0,0,4,0.4737672181921908,neutral,
江南晚报,1929-11-10,1929,0,0,0,0,0,0,6,0.6464246032438814,positive,
江南晚报,1929-11-10,1929,0,0,0,0,0,0,6,0.10633603419292992,negative,
善有善报,1929-11-11,1929,0,0,0,0,0,0,4,0.4737672181921908,neutral,
江南晚报,1929-11-11,1929,0,0,0,0,0,0,2,0.5,neutral,
善有善报,1929-11-11,1929,0,0,0,0,0,0,12,0.3434690986637965,negative,
江南晚报,1929-11-12,1929,0,0,0,0,0,0,5,0.584188386697345,positive,
江南晚报,1929-11-12,1929,0,0,0,0,0,0,2,0.5,neutral,
善有善报,1929-11-14,1929,0,0,0,0,0,0,12,0.3434690986637965,negative,
江南晚报,1929-11-14,1929,0,0,0,0,0,0,8,0.3785161841680714,negative,
善有善报,1929-11-17,1929,0,0,0,0,0,0,5,0.46035569035138135,neutral,
江南晚报,1929-11-17,1929,0,0,0,0,0,0,4,0.8999999999999999,positive,
江南晚报,1929-11-18,1929,0,0,0,0,0,0,6,0.2578156263146961,negative,
江南晚报,1929-11-18,1929,0,0,0,0,0,0,10,0.8501845698058722,positive,
善有善报,1929-11-20,1929,0,0,0,0,0,0,6,0.990927253354994,positive,
江南晚报,1929-11-22,1929,0,0,0,0,0,0,4,0.9274228823352656,positive,
江南晚报,1929-11-23,1929,0,0,0,0,0,0,4,0.7280131706957762,positive,
江南晚报,1929-11-23,1929,0,0,0,0,0,0,4,0.9350851483655285,positive,
江南晚报,1929-11-24,1929,0,0,0,0,0,0,4,0.7280131706957762,positive,
江南晚报,1929-11-25,1929,0,0,0,0,0,0,6,0.5739486132791963,positive,
江南晚报,1929-11-25,1929,0,0,0,0,0,0,7,0.9806117641649913,positive,
善有善报,1929-11-26,1929,0,0,0,1,0,0,6,0.9427258179792439,positive,
江南晚报,1929-11-27,1929,0,0,0,0,0,0,12,0.9983700086413025,positive,
江南晚报,1929-11-28,1929,0,0,0,0,0,0,5,0.5338718949691188,neutral,
江南晚报,1929-11-28,1929,0,0,0,0,0,0,4,0.5,neutral,
江南晚报,1929-11-29,1929,0,0,0,0,0,0,3,0.4737672181921908,neutral,
善有善报,1929-11-29,1929,0,0,0,0,0,0,9,0.3733354787048385,negative,
江南晚报,1929-11-29,1929,0,0,0,0,0,0,8,0.7469217126940745,positive,
南昌新闻日报,1930-02-05,1930,0,0,0,0,0,0,5,0.8755340438379824,positive,
南昌新闻日报,1930-02-05,1930,0,0,0,0,0,0,12,0.86340188617283,positive,
南昌新闻日报,1930-02-05,1930,0,0,0,0,0,0,4,0.8238331941508642,positive,
南昌新闻日报,1930-02-06,1930,0,0,0,0,0,0,2,0.7499999999999999,positive,
南昌新闻日报,1930-02-07,1930,0,0,0,0,0,0,4,0.4737672181921908,neutral,
南昌新闻日报,1930-02-07,1930,0,0,0,0,0,0,8,0.9700217699889526,positive,
南昌新闻日报,1930-02-08,1930,0,0,0,0,0,0,7,0.9973707217643581,positive,
南昌新闻日报,1930-02-09,1930,0,0,0,0,0,0,5,0.6942038423763374,positive,
南昌新闻日报,1930-02-10,1930,0,0,0,0,0,0,10,0.0244467391029225,negative,
南昌新闻日报,1930-02-11,1930,0,0,0,0,0,0,2,0.7783279603552665,positive,
南昌新闻日报,1930-02-13,1930,0,0,0,0,0,0,5,0.8635140911206205,positive,
南昌新闻日报,1930-02-14,1930,0,0,0,0,0,0,2,0.2500000000000001,negative,
南昌新闻日报,1930-02-15,1930,0,0,0,0,0,0,6,0.8801945790404831,positive,
南昌新闻日报,1930-02-15,1930,0,0,0,0,0,0,4,0.2925983605163123,negative,
南昌新闻日报,1930-02-16,1930,0,0,0,0,0,0,8,0.8506567401426072,positive,
南昌新闻日报,1930-02-17,1930,0,0,0,0,0,0,4,0.872529066747932,positive,
南昌新闻日报,1930-02-20,1930,0,0,0,0,0,0,6,0.9181922346465488,positive,
南昌新闻日报,1930-02-21,1930,0,0,0,0,0,0,7,0.9352138972420975,positive,
南昌新闻日报,1930-02-22,1930,0,0,0,0,0,0,5,0.7499999999999999,positive,
南昌新闻日报,1930-02-22,1930,0,0,0,0,0,0,7,0.944714576465363,positive,
南昌新闻日报,1930-02-25,1930,0,0,0,0,0,0,4,0.890142453148024,positive,
南昌新闻日报,1930-02-27,1930,0,0,0,0,0,0,2,0.5,neutral,
南昌新闻日报,1930-02-27,1930,0,0,0,0,0,0,2,0.5,neutral,
南昌新闻日报,1930-02-28,1930,0,0,0,0,0,0,8,0.16459674758104614,negative,
南昌新闻日报,1930-02-28,1930,0,0,0,0,0,1,9,0.11616964334078084,negative,
南昌新闻日报,1930-02-28,1930,0,0,0,0,0,0,15,0.9850124296351928,positive,
南昌新闻日报,1930-02-28,1930,0,0,0,0,0,0,7,0.4100147899394393,negative,
京报,1930-04-01,1930,0,0,0,0,0,0,12,0.8169251925491027,positive,
京报,1930-04-01,1930,0,0,0,0,0,0,8,0.5697711759283913,positive,
京报,1930-04-01,1930,0,0,0,0,0,0,4,0.5648522555394242,positive,
京报,1930-04-01,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-02,1930,0,0,0,0,0,0,3,0.4959016393442627,neutral,
京报,1930-04-02,1930,0,0,0,0,0,0,9,0.8709080992627505,positive,
京报,1930-04-02,1930,0,0,0,0,0,0,13,0.9317005472789603,positive,
京报,1930-04-02,1930,0,0,0,0,0,0,8,0.5278597169807899,neutral,
京报,1930-04-02,1930,0,0,0,0,0,0,6,0.8994109312535413,positive,
京报,1930-04-02,1930,0,0,0,0,0,0,10,0.5526243749747731,positive,
京报,1930-04-03,1930,0,0,0,0,0,0,10,0.477031390449808,neutral,
京报,1930-04-03,1930,0,0,0,0,0,0,10,0.4737672181921926,neutral,
京报,1930-04-04,1930,0,0,0,0,0,0,12,0.5942932334194765,positive,
京报,1930-04-04,1930,0,0,0,0,0,0,5,0.9711538461538461,positive,
京报,1930-04-04,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-05,1930,0,0,0,0,0,0,5,0.9664829318463554,positive,
京报,1930-04-06,1930,0,0,0,0,0,0,5,0.4994991652282841,neutral,
京报,1930-04-06,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-07,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-08,1930,0,0,0,0,0,0,10,0.39649036561138595,negative,
京报,1930-04-09,1930,0,0,0,0,0,0,8,0.522165322558242,neutral,
京报,1930-04-09,1930,0,0,0,0,0,0,9,0.8683190115247715,positive,
京报,1930-04-09,1930,0,0,0,1,0,0,11,0.03616505499355305,negative,
京报,1930-04-09,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-11,1930,0,0,0,0,0,0,11,0.9891569610384969,positive,
京报,1930-04-11,1930,0,0,0,0,0,0,12,0.9711181406351242,positive,
京报,1930-04-11,1930,0,0,0,0,0,0,9,0.8117976219841431,positive,
京报,1930-04-11,1930,0,0,0,0,0,0,12,0.9918874620893734,positive,
京报,1930-04-12,1930,0,0,0,0,0,0,5,0.9573863267620955,positive,
京报,1930-04-12,1930,0,0,0,0,0,0,5,0.41336891252587116,negative,
京报,1930-04-12,1930,0,0,0,0,0,0,10,0.7848834423144085,positive,
京报,1930-04-13,1930,0,0,0,0,0,0,7,0.5841883866973433,positive,
京报,1930-04-13,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-14,1930,0,0,0,0,0,0,7,0.5048135850370886,neutral,
京报,1930-04-14,1930,0,0,0,0,0,0,10,0.459853604717262,neutral,
京报,1930-04-15,1930,0,0,0,0,0,0,5,0.5344251023279923,neutral,
京报,1930-04-15,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-16,1930,0,0,0,0,0,0,13,0.3732209067075475,negative,
京报,1930-04-16,1930,0,0,0,0,0,0,8,0.20284342410973233,negative,
京报,1930-04-16,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-17,1930,0,0,0,0,0,0,5,0.6887257367443865,positive,
京报,1930-04-17,1930,0,0,0,0,0,0,2,0.5,neutral,
京报,1930-04-17,1930,0,0,1,0,0,0,13,0.7540265490316054,positive,
京报,1930-04-17,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-18,1930,0,0,0,0,0,0,4,0.4077459065930509,negative,
京报,1930-04-18,1930,0,0,0,0,0,0,15,0.30659546367190793,negative,
京报,1930-04-18,1930,0,0,0,0,0,0,7,0.6313819322568552,positive,
京报,1930-04-18,1930,0,0,0,0,0,0,5,0.5,neutral,
京报,1930-04-18,1930,0,0,0,0,0,0,10,0.39649036561138595,negative,
京报,1930-04-19,1930,0,0,0,0,0,0,7,0.47204052158720633,neutral,
京报,1930-04-19,1930,0,0,0,0,0,0,8,0.979330467288246,positive,
京报,1930-04-19,1930,0,0,0,0,0,0,5,0.4613523955195139,neutral,
京报,1930-04-19,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-19,1930,0,0,1,0,0,0,8,0.6510908690110705,positive,
京报,1930-04-20,1930,0,0,1,0,0,0,8,0.6151324359304048,positive,
京报,1930-04-20,1930,0,0,0,0,0,0,5,0.41336891252587116,negative,
京报,1930-04-21,1930,0,0,0,0,0,0,5,0.55247296309824,positive,
京报,1930-04-21,1930,0,0,1,0,0,0,8,0.568021141675397,positive,
京报,1930-04-21,1930,0,0,0,0,0,0,10,0.421874597530976,negative,
京报,1930-04-22,1930,0,0,0,0,0,0,3,0.8763884692450779,positive,
